input_decimal,input_hex,fpga_result_hex,latency_seconds,latency_ms
26569,0x67C9,0xA300,0.007010,7.010
26570,0x67CA,0xA300,0.006980,6.980
26571,0x67CB,0xA301,0.007069,7.069
26572,0x67CC,0xA302,0.007916,7.916
26573,0x67CD,0xA303,0.007040,7.040
26574,0x67CE,0xA303,0.007060,7.060
26575,0x67CF,0xA304,0.007860,7.860
26576,0x67D0,0xA305,0.006988,6.988
26577,0x67D1,0xA306,0.007067,7.067
26578,0x67D2,0xA307,0.007899,7.899
26579,0x67D3,0xA307,0.007054,7.054
26580,0x67D4,0xA308,0.007916,7.916
26581,0x67D5,0xA309,0.007030,7.030
26582,0x67D6,0xA30A,0.007086,7.086
26583,0x67D7,0xA30A,0.007841,7.841
26584,0x67D8,0xA30B,0.006996,6.996
26585,0x67D9,0xA30C,0.007071,7.071
26586,0x67DA,0xA30D,0.007889,7.889
26587,0x67DB,0xA30E,0.007045,7.045
26588,0x67DC,0xA30E,0.007942,7.942
26589,0x67DD,0xA30F,0.007012,7.012
26590,0x67DE,0xA310,0.007948,7.948
26591,0x67DF,0xA311,0.007001,7.001
26592,0x67E0,0xA312,0.007062,7.062
26593,0x67E1,0xA312,0.007884,7.884
26594,0x67E2,0xA313,0.007052,7.052
26595,0x67E3,0xA314,0.007907,7.907
26596,0x67E4,0xA315,0.007045,7.045
26597,0x67E5,0xA315,0.006980,6.980
26598,0x67E6,0xA316,0.007076,7.076
26599,0x67E7,0xA317,0.007839,7.839
26600,0x67E8,0xA318,0.007027,7.027
26601,0x67E9,0xA319,0.007912,7.912
26602,0x67EA,0xA319,0.007072,7.072
26603,0x67EB,0xA31A,0.007879,7.879
26604,0x67EC,0xA31B,0.007061,7.061
26605,0x67ED,0xA31C,0.007053,7.053
26606,0x67EE,0xA31D,0.007860,7.860
26607,0x67EF,0xA31D,0.006997,6.997
26608,0x67F0,0xA31E,0.006987,6.987
26609,0x67F1,0xA31F,0.007048,7.048
26610,0x67F2,0xA320,0.006960,6.960
26611,0x67F3,0xA320,0.006960,6.960
26612,0x67F4,0xA321,0.006982,6.982
26613,0x67F5,0xA322,0.007052,7.052
26614,0x67F6,0xA323,0.007085,7.085
26615,0x67F7,0xA324,0.007820,7.820
26616,0x67F8,0xA324,0.006986,6.986
26617,0x67F9,0xA325,0.007051,7.051
26618,0x67FA,0xA326,0.007899,7.899
26619,0x67FB,0xA327,0.006992,6.992
26620,0x67FC,0xA328,0.007021,7.021
26621,0x67FD,0xA328,0.006966,6.966
26622,0x67FE,0xA329,0.007059,7.059
26623,0x67FF,0xA32A,0.006964,6.964
26624,0x6800,0xA32B,0.006957,6.957
26625,0x6801,0xA32B,0.006968,6.968
26626,0x6802,0xA32C,0.007000,7.000
26627,0x6803,0xA32D,0.007028,7.028
26628,0x6804,0xA32E,0.007060,7.060
26629,0x6805,0xA32F,0.007869,7.869
26630,0x6806,0xA32F,0.006993,6.993
26631,0x6807,0xA330,0.007055,7.055
26632,0x6808,0xA331,0.006958,6.958
26633,0x6809,0xA332,0.006963,6.963
26634,0x680A,0xA333,0.006980,6.980
26635,0x680B,0xA333,0.007051,7.051
26636,0x680C,0xA334,0.006958,6.958
26637,0x680D,0xA335,0.006957,6.957
26638,0x680E,0xA336,0.006992,6.992
26639,0x680F,0xA336,0.007037,7.037
26640,0x6810,0xA337,0.006950,6.950
26641,0x6811,0xA338,0.006969,6.969
26642,0x6812,0xA339,0.007060,7.060
26643,0x6813,0xA33A,0.006968,6.968
26644,0x6814,0xA33A,0.006976,6.976
26645,0x6815,0xA33B,0.007086,7.086
26646,0x6816,0xA33C,0.007907,7.907
26647,0x6817,0xA33D,0.007051,7.051
26648,0x6818,0xA33D,0.007916,7.916
26649,0x6819,0xA33E,0.007065,7.065
26650,0x681A,0xA33F,0.007913,7.913
26651,0x681B,0xA340,0.007013,7.013
26652,0x681C,0xA341,0.007062,7.062
26653,0x681D,0xA341,0.007855,7.855
26654,0x681E,0xA342,0.006980,6.980
26655,0x681F,0xA343,0.007081,7.081
26656,0x6820,0xA344,0.007927,7.927
26657,0x6821,0xA345,0.007009,7.009
26658,0x6822,0xA345,0.008068,8.068
26659,0x6823,0xA346,0.007804,7.804
26660,0x6824,0xA347,0.007162,7.162
26661,0x6825,0xA348,0.007821,7.821
26662,0x6826,0xA348,0.006985,6.985
26663,0x6827,0xA349,0.007209,7.209
26664,0x6828,0xA34A,0.007886,7.886
26665,0x6829,0xA34B,0.007984,7.984
26666,0x682A,0xA34C,0.007989,7.989
26667,0x682B,0xA34C,0.007977,7.977
26668,0x682C,0xA34D,0.007862,7.862
26669,0x682D,0xA34E,0.006984,6.984
26670,0x682E,0xA34F,0.007219,7.219
26671,0x682F,0xA350,0.008130,8.130
26672,0x6830,0xA350,0.007598,7.598
26673,0x6831,0xA351,0.006973,6.973
26674,0x6832,0xA352,0.007084,7.084
26675,0x6833,0xA353,0.007906,7.906
26676,0x6834,0xA353,0.007953,7.953
26677,0x6835,0xA354,0.007970,7.970
26678,0x6836,0xA355,0.007990,7.990
26679,0x6837,0xA356,0.007913,7.913
26680,0x6838,0xA357,0.007107,7.107
26681,0x6839,0xA357,0.007852,7.852
26682,0x683A,0xA358,0.007923,7.923
26683,0x683B,0xA359,0.007077,7.077
26684,0x683C,0xA35A,0.007858,7.858
26685,0x683D,0xA35A,0.006983,6.983
26686,0x683E,0xA35B,0.007037,7.037
26687,0x683F,0xA35C,0.006963,6.963
26688,0x6840,0xA35D,0.006967,6.967
26689,0x6841,0xA35E,0.007008,7.008
26690,0x6842,0xA35E,0.007000,7.000
26691,0x6843,0xA35F,0.006965,6.965
26692,0x6844,0xA360,0.006972,6.972
26693,0x6845,0xA361,0.007048,7.048
26694,0x6846,0xA362,0.006966,6.966
26695,0x6847,0xA362,0.006957,6.957
26696,0x6848,0xA363,0.007067,7.067
26697,0x6849,0xA364,0.007915,7.915
26698,0x684A,0xA365,0.007048,7.048
26699,0x684B,0xA365,0.007068,7.068
26700,0x684C,0xA366,0.007854,7.854
26701,0x684D,0xA367,0.007004,7.004
26702,0x684E,0xA368,0.006994,6.994
26703,0x684F,0xA369,0.007055,7.055
26704,0x6850,0xA369,0.007879,7.879
26705,0x6851,0xA36A,0.007032,7.032
26706,0x6852,0xA36B,0.006978,6.978
26707,0x6853,0xA36C,0.007051,7.051
26708,0x6854,0xA36D,0.007885,7.885
26709,0x6855,0xA36D,0.006990,6.990
26710,0x6856,0xA36E,0.007048,7.048
26711,0x6857,0xA36F,0.006952,6.952
26712,0x6858,0xA370,0.006979,6.979
26713,0x6859,0xA370,0.007054,7.054
26714,0x685A,0xA371,0.006969,6.969
26715,0x685B,0xA372,0.006942,6.942
26716,0x685C,0xA373,0.006983,6.983
26717,0x685D,0xA374,0.007042,7.042
26718,0x685E,0xA374,0.006963,6.963
26719,0x685F,0xA375,0.006976,6.976
26720,0x6860,0xA376,0.007054,7.054
26721,0x6861,0xA377,0.007896,7.896
26722,0x6862,0xA377,0.006985,6.985
26723,0x6863,0xA378,0.006997,6.997
26724,0x6864,0xA379,0.007015,7.015
26725,0x6865,0xA37A,0.006969,6.969
26726,0x6866,0xA37B,0.007015,7.015
26727,0x6867,0xA37B,0.007037,7.037
26728,0x6868,0xA37C,0.006971,6.971
26729,0x6869,0xA37D,0.007057,7.057
26730,0x686A,0xA37E,0.007904,7.904
26731,0x686B,0xA37F,0.007070,7.070
26732,0x686C,0xA37F,0.007884,7.884
26733,0x686D,0xA380,0.006994,6.994
26734,0x686E,0xA381,0.007028,7.028
26735,0x686F,0xA382,0.006980,6.980
26736,0x6870,0xA382,0.006960,6.960
26737,0x6871,0xA383,0.007008,7.008
26738,0x6872,0xA384,0.007041,7.041
26739,0x6873,0xA385,0.007093,7.093
26740,0x6874,0xA386,0.007856,7.856
26741,0x6875,0xA386,0.007087,7.087
26742,0x6876,0xA387,0.007898,7.898
26743,0x6877,0xA388,0.007036,7.036
26744,0x6878,0xA389,0.007901,7.901
26745,0x6879,0xA389,0.007056,7.056
26746,0x687A,0xA38A,0.007914,7.914
26747,0x687B,0xA38B,0.007008,7.008
26748,0x687C,0xA38C,0.006972,6.972
26749,0x687D,0xA38D,0.007065,7.065
26750,0x687E,0xA38D,0.007872,7.872
26751,0x687F,0xA38E,0.007062,7.062
26752,0x6880,0xA38F,0.007912,7.912
26753,0x6881,0xA390,0.007042,7.042
26754,0x6882,0xA391,0.007061,7.061
26755,0x6883,0xA391,0.007851,7.851
26756,0x6884,0xA392,0.007014,7.014
26757,0x6885,0xA393,0.007058,7.058
26758,0x6886,0xA394,0.007885,7.885
26759,0x6887,0xA394,0.007063,7.063
26760,0x6888,0xA395,0.007920,7.920
26761,0x6889,0xA396,0.007046,7.046
26762,0x688A,0xA397,0.007897,7.897
26763,0x688B,0xA398,0.007035,7.035
26764,0x688C,0xA398,0.006959,6.959
26765,0x688D,0xA399,0.007062,7.062
26766,0x688E,0xA39A,0.007925,7.925
26767,0x688F,0xA39B,0.007015,7.015
26768,0x6890,0xA39B,0.006985,6.985
26769,0x6891,0xA39C,0.007069,7.069
26770,0x6892,0xA39D,0.007868,7.868
26771,0x6893,0xA39E,0.006977,6.977
26772,0x6894,0xA39F,0.007074,7.074
26773,0x6895,0xA39F,0.007899,7.899
26774,0x6896,0xA3A0,0.007076,7.076
26775,0x6897,0xA3A1,0.007911,7.911
26776,0x6898,0xA3A2,0.007033,7.033
26777,0x6899,0xA3A3,0.007927,7.927
26778,0x689A,0xA3A3,0.007150,7.150
26779,0x689B,0xA3A4,0.007951,7.951
26780,0x689C,0xA3A5,0.007990,7.990
26781,0x689D,0xA3A6,0.007983,7.983
26782,0x689E,0xA3A6,0.008093,8.093
26783,0x689F,0xA3A7,0.007745,7.745
26784,0x68A0,0xA3A8,0.007058,7.058
26785,0x68A1,0xA3A9,0.007899,7.899
26786,0x68A2,0xA3AA,0.007194,7.194
26787,0x68A3,0xA3AA,0.007801,7.801
26788,0x68A4,0xA3AB,0.007014,7.014
26789,0x68A5,0xA3AC,0.007914,7.914
26790,0x68A6,0xA3AD,0.007166,7.166
26791,0x68A7,0xA3AD,0.007975,7.975
26792,0x68A8,0xA3AE,0.007992,7.992
26793,0x68A9,0xA3AF,0.007925,7.925
26794,0x68AA,0xA3B0,0.008033,8.033
26795,0x68AB,0xA3B1,0.007841,7.841
26796,0x68AC,0xA3B1,0.007182,7.182
26797,0x68AD,0xA3B2,0.007927,7.927
26798,0x68AE,0xA3B3,0.007976,7.976
26799,0x68AF,0xA3B4,0.007866,7.866
26800,0x68B0,0xA3B5,0.007208,7.208
26801,0x68B1,0xA3B5,0.007911,7.911
26802,0x68B2,0xA3B6,0.007981,7.981
26803,0x68B3,0xA3B7,0.007984,7.984
26804,0x68B4,0xA3B8,0.008007,8.007
26805,0x68B5,0xA3B8,0.007811,7.811
26806,0x68B6,0xA3B9,0.007135,7.135
26807,0x68B7,0xA3BA,0.007998,7.998
26808,0x68B8,0xA3BB,0.007933,7.933
26809,0x68B9,0xA3BC,0.007817,7.817
26810,0x68BA,0xA3BC,0.007190,7.190
26811,0x68BB,0xA3BD,0.007960,7.960
26812,0x68BC,0xA3BE,0.007981,7.981
26813,0x68BD,0xA3BF,0.007939,7.939
26814,0x68BE,0xA3BF,0.008011,8.011
26815,0x68BF,0xA3C0,0.007845,7.845
26816,0x68C0,0xA3C1,0.007053,7.053
26817,0x68C1,0xA3C2,0.007083,7.083
26818,0x68C2,0xA3C3,0.007982,7.982
26819,0x68C3,0xA3C3,0.007854,7.854
26820,0x68C4,0xA3C4,0.007167,7.167
26821,0x68C5,0xA3C5,0.007826,7.826
26822,0x68C6,0xA3C6,0.007224,7.224
26823,0x68C7,0xA3C6,0.007987,7.987
26824,0x68C8,0xA3C7,0.007953,7.953
26825,0x68C9,0xA3C8,0.007772,7.772
26826,0x68CA,0xA3C9,0.007222,7.222
26827,0x68CB,0xA3CA,0.007909,7.909
26828,0x68CC,0xA3CA,0.007978,7.978
26829,0x68CD,0xA3CB,0.007817,7.817
26830,0x68CE,0xA3CC,0.007198,7.198
26831,0x68CF,0xA3CD,0.007769,7.769
26832,0x68D0,0xA3CE,0.007194,7.194
26833,0x68D1,0xA3CE,0.007994,7.994
26834,0x68D2,0xA3CF,0.008012,8.012
26835,0x68D3,0xA3D0,0.007875,7.875
26836,0x68D4,0xA3D1,0.008021,8.021
26837,0x68D5,0xA3D1,0.007853,7.853
26838,0x68D6,0xA3D2,0.007252,7.252
26839,0x68D7,0xA3D3,0.007870,7.870
26840,0x68D8,0xA3D4,0.007972,7.972
26841,0x68D9,0xA3D5,0.007856,7.856
26842,0x68DA,0xA3D5,0.007295,7.295
26843,0x68DB,0xA3D6,0.007796,7.796
26844,0x68DC,0xA3D7,0.007987,7.987
26845,0x68DD,0xA3D8,0.007988,7.988
26846,0x68DE,0xA3D8,0.007987,7.987
26847,0x68DF,0xA3D9,0.007856,7.856
26848,0x68E0,0xA3DA,0.007151,7.151
26849,0x68E1,0xA3DB,0.007970,7.970
26850,0x68E2,0xA3DC,0.007983,7.983
26851,0x68E3,0xA3DC,0.007994,7.994
26852,0x68E4,0xA3DD,0.007965,7.965
26853,0x68E5,0xA3DE,0.007824,7.824
26854,0x68E6,0xA3DF,0.007212,7.212
26855,0x68E7,0xA3DF,0.007912,7.912
26856,0x68E8,0xA3E0,0.007860,7.860
26857,0x68E9,0xA3E1,0.007208,7.208
26858,0x68EA,0xA3E2,0.007902,7.902
26859,0x68EB,0xA3E3,0.007984,7.984
26860,0x68EC,0xA3E3,0.007991,7.991
26861,0x68ED,0xA3E4,0.007855,7.855
26862,0x68EE,0xA3E5,0.007051,7.051
26863,0x68EF,0xA3E6,0.007871,7.871
26864,0x68F0,0xA3E7,0.007101,7.101
26865,0x68F1,0xA3E7,0.007900,7.900
26866,0x68F2,0xA3E8,0.007042,7.042
26867,0x68F3,0xA3E9,0.007910,7.910
26868,0x68F4,0xA3EA,0.007061,7.061
26869,0x68F5,0xA3EA,0.007932,7.932
26870,0x68F6,0xA3EB,0.007041,7.041
26871,0x68F7,0xA3EC,0.007923,7.923
26872,0x68F8,0xA3ED,0.006997,6.997
26873,0x68F9,0xA3EE,0.007077,7.077
26874,0x68FA,0xA3EE,0.007888,7.888
26875,0x68FB,0xA3EF,0.007072,7.072
26876,0x68FC,0xA3F0,0.007888,7.888
26877,0x68FD,0xA3F1,0.007073,7.073
26878,0x68FE,0xA3F1,0.007901,7.901
26879,0x68FF,0xA3F2,0.007048,7.048
26880,0x6900,0xA3F3,0.007924,7.924
26881,0x6901,0xA3F4,0.007038,7.038
26882,0x6902,0xA3F5,0.007923,7.923
26883,0x6903,0xA3F5,0.007027,7.027
26884,0x6904,0xA3F6,0.006975,6.975
26885,0x6905,0xA3F7,0.007916,7.916
26886,0x6906,0xA3F8,0.006984,6.984
26887,0x6907,0xA3F8,0.007059,7.059
26888,0x6908,0xA3F9,0.007922,7.922
26889,0x6909,0xA3FA,0.007016,7.016
26890,0x690A,0xA3FB,0.007918,7.918
26891,0x690B,0xA3FC,0.007063,7.063
26892,0x690C,0xA3FC,0.007916,7.916
26893,0x690D,0xA3FD,0.007029,7.029
26894,0x690E,0xA3FE,0.006960,6.960
26895,0x690F,0xA3FF,0.006972,6.972
26896,0x6910,0xA400,0.007066,7.066
26897,0x6911,0xA400,0.007919,7.919
26898,0x6912,0xA401,0.007034,7.034
26899,0x6913,0xA402,0.006943,6.943
26900,0x6914,0xA403,0.006985,6.985
26901,0x6915,0xA403,0.006971,6.971
26902,0x6916,0xA404,0.007046,7.046
26903,0x6917,0xA405,0.006968,6.968
26904,0x6918,0xA406,0.006965,6.965
26905,0x6919,0xA407,0.007000,7.000
26906,0x691A,0xA407,0.007053,7.053
26907,0x691B,0xA408,0.007055,7.055
26908,0x691C,0xA409,0.007867,7.867
26909,0x691D,0xA40A,0.007067,7.067
26910,0x691E,0xA40A,0.007942,7.942
26911,0x691F,0xA40B,0.007072,7.072
26912,0x6920,0xA40C,0.007886,7.886
26913,0x6921,0xA40D,0.007060,7.060
26914,0x6922,0xA40E,0.007896,7.896
26915,0x6923,0xA40E,0.007081,7.081
26916,0x6924,0xA40F,0.007910,7.910
26917,0x6925,0xA410,0.007042,7.042
26918,0x6926,0xA411,0.007057,7.057
26919,0x6927,0xA411,0.007924,7.924
26920,0x6928,0xA412,0.007055,7.055
26921,0x6929,0xA413,0.007864,7.864
26922,0x692A,0xA414,0.006988,6.988
26923,0x692B,0xA415,0.007089,7.089
26924,0x692C,0xA415,0.007917,7.917
26925,0x692D,0xA416,0.007023,7.023
26926,0x692E,0xA417,0.007928,7.928
26927,0x692F,0xA418,0.006995,6.995
26928,0x6930,0xA418,0.006979,6.979
26929,0x6931,0xA419,0.007081,7.081
26930,0x6932,0xA41A,0.007917,7.917
26931,0x6933,0xA41B,0.007010,7.010
26932,0x6934,0xA41C,0.007925,7.925
26933,0x6935,0xA41C,0.007047,7.047
26934,0x6936,0xA41D,0.007964,7.964
26935,0x6937,0xA41E,0.007107,7.107
26936,0x6938,0xA41F,0.007860,7.860
26937,0x6939,0xA41F,0.007078,7.078
26938,0x693A,0xA420,0.007875,7.875
26939,0x693B,0xA421,0.007081,7.081
26940,0x693C,0xA422,0.007899,7.899
26941,0x693D,0xA423,0.007028,7.028
26942,0x693E,0xA423,0.007909,7.909
26943,0x693F,0xA424,0.007060,7.060
26944,0x6940,0xA425,0.008067,8.067
26945,0x6941,0xA426,0.007856,7.856
26946,0x6942,0xA427,0.007018,7.018
26947,0x6943,0xA427,0.007928,7.928
26948,0x6944,0xA428,0.007121,7.121
26949,0x6945,0xA429,0.007883,7.883
26950,0x6946,0xA42A,0.007100,7.100
26951,0x6947,0xA42A,0.007860,7.860
26952,0x6948,0xA42B,0.007969,7.969
26953,0x6949,0xA42C,0.007182,7.182
26954,0x694A,0xA42D,0.007910,7.910
26955,0x694B,0xA42E,0.007955,7.955
26956,0x694C,0xA42E,0.008046,8.046
26957,0x694D,0xA42F,0.007829,7.829
26958,0x694E,0xA430,0.007016,7.016
26959,0x694F,0xA431,0.007981,7.981
26960,0x6950,0xA431,0.007162,7.162
26961,0x6951,0xA432,0.007944,7.944
26962,0x6952,0xA433,0.007986,7.986
26963,0x6953,0xA434,0.008050,8.050
26964,0x6954,0xA435,0.008039,8.039
26965,0x6955,0xA435,0.007702,7.702
26966,0x6956,0xA436,0.007039,7.039
26967,0x6957,0xA437,0.007928,7.928
26968,0x6958,0xA438,0.007129,7.129
26969,0x6959,0xA438,0.007997,7.997
26970,0x695A,0xA439,0.007861,7.861
26971,0x695B,0xA43A,0.007083,7.083
26972,0x695C,0xA43B,0.007875,7.875
26973,0x695D,0xA43C,0.007179,7.179
26974,0x695E,0xA43C,0.007980,7.980
26975,0x695F,0xA43D,0.007887,7.887
26976,0x6960,0xA43E,0.007990,7.990
26977,0x6961,0xA43F,0.007878,7.878
26978,0x6962,0xA43F,0.007012,7.012
26979,0x6963,0xA440,0.007224,7.224
26980,0x6964,0xA441,0.007832,7.832
26981,0x6965,0xA442,0.007892,7.892
26982,0x6966,0xA443,0.007071,7.071
26983,0x6967,0xA443,0.007879,7.879
26984,0x6968,0xA444,0.007079,7.079
26985,0x6969,0xA445,0.007879,7.879
26986,0x696A,0xA446,0.007236,7.236
26987,0x696B,0xA446,0.007782,7.782
26988,0x696C,0xA447,0.007038,7.038
26989,0x696D,0xA448,0.007914,7.914
26990,0x696E,0xA449,0.007146,7.146
26991,0x696F,0xA44A,0.007912,7.912
26992,0x6970,0xA44A,0.008030,8.030
26993,0x6971,0xA44B,0.007968,7.968
26994,0x6972,0xA44C,0.007983,7.983
26995,0x6973,0xA44D,0.007992,7.992
26996,0x6974,0xA44D,0.007988,7.988
26997,0x6975,0xA44E,0.007989,7.989
26998,0x6976,0xA44F,0.007869,7.869
26999,0x6977,0xA450,0.007225,7.225
27000,0x6978,0xA451,0.007892,7.892
27001,0x6979,0xA451,0.007826,7.826
27002,0x697A,0xA452,0.007087,7.087
27003,0x697B,0xA453,0.007903,7.903
27004,0x697C,0xA454,0.007034,7.034
27005,0x697D,0xA454,0.008071,8.071
27006,0x697E,0xA455,0.007845,7.845
27007,0x697F,0xA456,0.007163,7.163
27008,0x6980,0xA457,0.007820,7.820
27009,0x6981,0xA458,0.007020,7.020
27010,0x6982,0xA458,0.007949,7.949
27011,0x6983,0xA459,0.007030,7.030
27012,0x6984,0xA45A,0.007936,7.936
27013,0x6985,0xA45B,0.007002,7.002
27014,0x6986,0xA45B,0.007061,7.061
27015,0x6987,0xA45C,0.007879,7.879
27016,0x6988,0xA45D,0.007093,7.093
27017,0x6989,0xA45E,0.007891,7.891
27018,0x698A,0xA45F,0.007034,7.034
27019,0x698B,0xA45F,0.007913,7.913
27020,0x698C,0xA460,0.007046,7.046
27021,0x698D,0xA461,0.007092,7.092
27022,0x698E,0xA462,0.007829,7.829
27023,0x698F,0xA463,0.006974,6.974
27024,0x6990,0xA463,0.007125,7.125
27025,0x6991,0xA464,0.007846,7.846
27026,0x6992,0xA465,0.007034,7.034
27027,0x6993,0xA466,0.007902,7.902
27028,0x6994,0xA466,0.007021,7.021
27029,0x6995,0xA467,0.007903,7.903
27030,0x6996,0xA468,0.007024,7.024
27031,0x6997,0xA469,0.006993,6.993
27032,0x6998,0xA46A,0.007030,7.030
27033,0x6999,0xA46A,0.007892,7.892
27034,0x699A,0xA46B,0.007000,7.000
27035,0x699B,0xA46C,0.007019,7.019
27036,0x699C,0xA46D,0.006973,6.973
27037,0x699D,0xA46D,0.006994,6.994
27038,0x699E,0xA46E,0.007045,7.045
27039,0x699F,0xA46F,0.007069,7.069
27040,0x69A0,0xA470,0.007852,7.852
27041,0x69A1,0xA471,0.006994,6.994
27042,0x69A2,0xA471,0.006987,6.987
27043,0x69A3,0xA472,0.007035,7.035
27044,0x69A4,0xA473,0.006971,6.971
27045,0x69A5,0xA474,0.007095,7.095
27046,0x69A6,0xA474,0.007891,7.891
27047,0x69A7,0xA475,0.007082,7.082
27048,0x69A8,0xA476,0.007881,7.881
27049,0x69A9,0xA477,0.007051,7.051
27050,0x69AA,0xA478,0.007929,7.929
27051,0x69AB,0xA478,0.007029,7.029
27052,0x69AC,0xA479,0.007982,7.982
27053,0x69AD,0xA47A,0.007086,7.086
27054,0x69AE,0xA47B,0.007857,7.857
27055,0x69AF,0xA47B,0.006975,6.975
27056,0x69B0,0xA47C,0.007091,7.091
27057,0x69B1,0xA47D,0.007886,7.886
27058,0x69B2,0xA47E,0.007065,7.065
27059,0x69B3,0xA47F,0.007908,7.908
27060,0x69B4,0xA47F,0.007014,7.014
27061,0x69B5,0xA480,0.007924,7.924
27062,0x69B6,0xA481,0.007028,7.028
27063,0x69B7,0xA482,0.007944,7.944
27064,0x69B8,0xA482,0.006994,6.994
27065,0x69B9,0xA483,0.007051,7.051
27066,0x69BA,0xA484,0.007914,7.914
27067,0x69BB,0xA485,0.007057,7.057
27068,0x69BC,0xA486,0.007920,7.920
27069,0x69BD,0xA486,0.007037,7.037
27070,0x69BE,0xA487,0.007920,7.920
27071,0x69BF,0xA488,0.007159,7.159
27072,0x69C0,0xA489,0.007916,7.916
27073,0x69C1,0xA489,0.008013,8.013
27074,0x69C2,0xA48A,0.007983,7.983
27075,0x69C3,0xA48B,0.007865,7.865
27076,0x69C4,0xA48C,0.007025,7.025
27077,0x69C5,0xA48D,0.007930,7.930
27078,0x69C6,0xA48D,0.007025,7.025
27079,0x69C7,0xA48E,0.007059,7.059
27080,0x69C8,0xA48F,0.007876,7.876
27081,0x69C9,0xA490,0.007072,7.072
27082,0x69CA,0xA490,0.007897,7.897
27083,0x69CB,0xA491,0.007177,7.177
27084,0x69CC,0xA492,0.007799,7.799
27085,0x69CD,0xA493,0.007041,7.041
27086,0x69CE,0xA494,0.007906,7.906
27087,0x69CF,0xA494,0.007140,7.140
27088,0x69D0,0xA495,0.007958,7.958
27089,0x69D1,0xA496,0.008042,8.042
27090,0x69D2,0xA497,0.007987,7.987
27091,0x69D3,0xA497,0.007840,7.840
27092,0x69D4,0xA498,0.007163,7.163
27093,0x69D5,0xA499,0.007937,7.937
27094,0x69D6,0xA49A,0.007979,7.979
27095,0x69D7,0xA49B,0.008044,8.044
27096,0x69D8,0xA49B,0.007928,7.928
27097,0x69D9,0xA49C,0.007966,7.966
27098,0x69DA,0xA49D,0.008004,8.004
27099,0x69DB,0xA49E,0.008036,8.036
27100,0x69DC,0xA49E,0.007804,7.804
27101,0x69DD,0xA49F,0.007188,7.188
27102,0x69DE,0xA4A0,0.007973,7.973
27103,0x69DF,0xA4A1,0.008040,8.040
27104,0x69E0,0xA4A2,0.007765,7.765
27105,0x69E1,0xA4A2,0.008080,8.080
27106,0x69E2,0xA4A3,0.007782,7.782
27107,0x69E3,0xA4A4,0.007341,7.341
27108,0x69E4,0xA4A5,0.007611,7.611
27109,0x69E5,0xA4A5,0.007117,7.117
27110,0x69E6,0xA4A6,0.008006,8.006
27111,0x69E7,0xA4A7,0.008021,8.021
27112,0x69E8,0xA4A8,0.007927,7.927
27113,0x69E9,0xA4A9,0.007980,7.980
27114,0x69EA,0xA4A9,0.007787,7.787
27115,0x69EB,0xA4AA,0.007034,7.034
27116,0x69EC,0xA4AB,0.007031,7.031
27117,0x69ED,0xA4AC,0.007960,7.960
27118,0x69EE,0xA4AC,0.008141,8.141
27119,0x69EF,0xA4AD,0.007927,7.927
27120,0x69F0,0xA4AE,0.007993,7.993
27121,0x69F1,0xA4AF,0.007867,7.867
27122,0x69F2,0xA4B0,0.007956,7.956
27123,0x69F3,0xA4B0,0.007004,7.004
27124,0x69F4,0xA4B1,0.007173,7.173
27125,0x69F5,0xA4B2,0.007770,7.770
27126,0x69F6,0xA4B3,0.007073,7.073
27127,0x69F7,0xA4B3,0.007908,7.908
27128,0x69F8,0xA4B4,0.007047,7.047
27129,0x69F9,0xA4B5,0.007938,7.938
27130,0x69FA,0xA4B6,0.007156,7.156
27131,0x69FB,0xA4B7,0.007944,7.944
27132,0x69FC,0xA4B7,0.007845,7.845
27133,0x69FD,0xA4B8,0.007014,7.014
27134,0x69FE,0xA4B9,0.007083,7.083
27135,0x69FF,0xA4BA,0.007852,7.852
27136,0x6A00,0xA4BA,0.007067,7.067
27137,0x6A01,0xA4BB,0.007877,7.877
27138,0x6A02,0xA4BC,0.007068,7.068
27139,0x6A03,0xA4BD,0.007902,7.902
27140,0x6A04,0xA4BE,0.007055,7.055
27141,0x6A05,0xA4BE,0.007907,7.907
27142,0x6A06,0xA4BF,0.007035,7.035
27143,0x6A07,0xA4C0,0.007067,7.067
27144,0x6A08,0xA4C1,0.007878,7.878
27145,0x6A09,0xA4C1,0.007095,7.095
27146,0x6A0A,0xA4C2,0.007871,7.871
27147,0x6A0B,0xA4C3,0.007080,7.080
27148,0x6A0C,0xA4C4,0.007881,7.881
27149,0x6A0D,0xA4C5,0.007060,7.060
27150,0x6A0E,0xA4C5,0.007934,7.934
27151,0x6A0F,0xA4C6,0.007027,7.027
27152,0x6A10,0xA4C7,0.007046,7.046
27153,0x6A11,0xA4C8,0.007885,7.885
27154,0x6A12,0xA4C8,0.007080,7.080
27155,0x6A13,0xA4C9,0.007901,7.901
27156,0x6A14,0xA4CA,0.007055,7.055
27157,0x6A15,0xA4CB,0.007891,7.891
27158,0x6A16,0xA4CB,0.007993,7.993
27159,0x6A17,0xA4CC,0.007914,7.914
27160,0x6A18,0xA4CD,0.007051,7.051
27161,0x6A19,0xA4CE,0.007904,7.904
27162,0x6A1A,0xA4CF,0.007017,7.017
27163,0x6A1B,0xA4CF,0.007040,7.040
27164,0x6A1C,0xA4D0,0.007967,7.967
27165,0x6A1D,0xA4D1,0.007914,7.914
